,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
3033,Dominican Republic,DOM,2021-03-10,547091.0,547091.0,,66854.0,55038.0,5.04,5.04,,5074.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3034,Dominican Republic,DOM,2021-03-11,606006.0,606006.0,,58915.0,54041.0,5.59,5.59,,4982.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3035,Dominican Republic,DOM,2021-03-12,,,,,45681.0,,,,4211.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3036,Dominican Republic,DOM,2021-03-13,,,,,37891.0,,,,3493.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3037,Dominican Republic,DOM,2021-03-14,,,,,38586.0,,,,3557.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3038,Dominican Republic,DOM,2021-03-15,675000.0,675000.0,,,39280.0,6.22,6.22,,3621.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3039,Dominican Republic,DOM,2021-03-16,,,,,30055.0,,,,2771.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3040,Dominican Republic,DOM,2021-03-17,,,,,22737.0,,,,2096.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3041,Dominican Republic,DOM,2021-03-18,,,,,16553.0,,,,1526.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3042,Dominican Republic,DOM,2021-03-19,,,,,16321.0,,,,1505.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3043,Dominican Republic,DOM,2021-03-20,,,,,16089.0,,,,1483.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3044,Dominican Republic,DOM,2021-03-21,,,,,15857.0,,,,1462.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3045,Dominican Republic,DOM,2021-03-22,,,,,15625.0,,,,1440.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3046,Dominican Republic,DOM,2021-03-23,800000.0,800000.0,,,15625.0,7.37,7.37,,1440.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3047,Dominican Republic,DOM,2021-03-24,,,,,15655.0,,,,1443.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3048,Dominican Republic,DOM,2021-03-25,,,,,15686.0,,,,1446.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3049,Dominican Republic,DOM,2021-03-26,,,,,15716.0,,,,1449.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3050,Dominican Republic,DOM,2021-03-27,,,,,15747.0,,,,1452.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3051,Dominican Republic,DOM,2021-03-28,,,,,15777.0,,,,1454.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3052,Dominican Republic,DOM,2021-03-29,,,,,15808.0,,,,1457.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3053,Dominican Republic,DOM,2021-03-30,910869.0,856474.0,54395.0,,15838.0,8.4,7.9,0.5,1460.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3054,Dominican Republic,DOM,2021-03-31,,,,,19281.0,,,,1777.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3055,Dominican Republic,DOM,2021-04-01,,,,,22723.0,,,,2095.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3056,Dominican Republic,DOM,2021-04-02,,,,,26166.0,,,,2412.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3057,Dominican Republic,DOM,2021-04-03,,,,,29608.0,,,,2729.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3058,Dominican Republic,DOM,2021-04-04,,,,,33050.0,,,,3047.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3059,Dominican Republic,DOM,2021-04-05,,,,,36493.0,,,,3364.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3060,Dominican Republic,DOM,2021-04-06,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3061,Dominican Republic,DOM,2021-04-07,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3062,Dominican Republic,DOM,2021-04-08,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3063,Dominican Republic,DOM,2021-04-09,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3064,Dominican Republic,DOM,2021-04-10,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3065,Dominican Republic,DOM,2021-04-11,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3066,Dominican Republic,DOM,2021-04-12,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3067,Dominican Republic,DOM,2021-04-13,,,,,39935.0,,,,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3068,Dominican Republic,DOM,2021-04-14,1509898.0,909898.0,600000.0,,39935.0,13.92,8.39,5.53,3681.0,Oxford/AstraZeneca; Sinovac,Ministry of Public Health,https://twitter.com/saludpublicard/status/1382524322565218305?s=21
3069,Ecuador,ECU,2021-01-21,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3070,Ecuador,ECU,2021-01-22,108.0,108.0,,108.0,108.0,0.0,0.0,,6.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3071,Ecuador,ECU,2021-01-23,,,,,341.0,,,,19.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3072,Ecuador,ECU,2021-01-24,,,,,419.0,,,,24.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3073,Ecuador,ECU,2021-01-25,,,,,458.0,,,,26.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3074,Ecuador,ECU,2021-01-26,,,,,481.0,,,,27.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3075,Ecuador,ECU,2021-01-27,2982.0,2982.0,,,497.0,0.02,0.02,,28.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3076,Ecuador,ECU,2021-01-28,,,,,484.0,,,,27.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3077,Ecuador,ECU,2021-01-29,,,,,526.0,,,,30.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3078,Ecuador,ECU,2021-01-30,,,,,502.0,,,,28.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3079,Ecuador,ECU,2021-01-31,,,,,478.0,,,,27.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3080,Ecuador,ECU,2021-02-01,,,,,454.0,,,,26.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3081,Ecuador,ECU,2021-02-02,,,,,430.0,,,,24.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3082,Ecuador,ECU,2021-02-03,,,,,406.0,,,,23.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3083,Ecuador,ECU,2021-02-04,6228.0,6228.0,,,406.0,0.04,0.04,,23.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3084,Ecuador,ECU,2021-02-05,,,,,369.0,,,,21.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3085,Ecuador,ECU,2021-02-06,,,,,333.0,,,,19.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3086,Ecuador,ECU,2021-02-07,,,,,297.0,,,,17.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3087,Ecuador,ECU,2021-02-08,,,,,260.0,,,,15.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3088,Ecuador,ECU,2021-02-09,,,,,224.0,,,,13.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3089,Ecuador,ECU,2021-02-10,,,,,187.0,,,,11.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3090,Ecuador,ECU,2021-02-11,,,,,151.0,,,,9.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3091,Ecuador,ECU,2021-02-12,,,,,151.0,,,,9.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3092,Ecuador,ECU,2021-02-13,,,,,151.0,,,,9.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3093,Ecuador,ECU,2021-02-14,,,,,151.0,,,,9.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3094,Ecuador,ECU,2021-02-15,,,,,151.0,,,,9.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3095,Ecuador,ECU,2021-02-16,,,,,151.0,,,,9.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3096,Ecuador,ECU,2021-02-17,8190.0,6228.0,1962.0,,151.0,0.05,0.04,0.01,9.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3097,Ecuador,ECU,2021-02-18,,,,,462.0,,,,26.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3098,Ecuador,ECU,2021-02-19,,,,,773.0,,,,44.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3099,Ecuador,ECU,2021-02-20,,,,,1084.0,,,,61.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3100,Ecuador,ECU,2021-02-21,,,,,1395.0,,,,79.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3101,Ecuador,ECU,2021-02-22,,,,,1707.0,,,,97.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3102,Ecuador,ECU,2021-02-23,,,,,2018.0,,,,114.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3103,Ecuador,ECU,2021-02-24,24492.0,20784.0,3708.0,,2329.0,0.14,0.12,0.02,132.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3104,Ecuador,ECU,2021-02-25,,,,,2500.0,,,,142.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3105,Ecuador,ECU,2021-02-26,,,,,2670.0,,,,151.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3106,Ecuador,ECU,2021-02-27,,,,,2841.0,,,,161.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3107,Ecuador,ECU,2021-02-28,,,,,3012.0,,,,171.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3108,Ecuador,ECU,2021-03-01,42114.0,35886.0,6228.0,,3183.0,0.24,0.2,0.04,180.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3109,Ecuador,ECU,2021-03-02,,,,,3669.0,,,,208.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3110,Ecuador,ECU,2021-03-03,,,,,4156.0,,,,236.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3111,Ecuador,ECU,2021-03-04,59316.0,53088.0,6228.0,,4471.0,0.34,0.3,0.04,253.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3112,Ecuador,ECU,2021-03-05,71148.0,64920.0,6228.0,11832.0,5658.0,0.4,0.37,0.04,321.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3113,Ecuador,ECU,2021-03-06,,,,,5313.0,,,,301.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3114,Ecuador,ECU,2021-03-07,,,,,4968.0,,,,282.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3115,Ecuador,ECU,2021-03-08,74472.0,68244.0,6228.0,,4623.0,0.42,0.39,0.04,262.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3116,Ecuador,ECU,2021-03-09,75258.0,69030.0,6228.0,786.0,3916.0,0.43,0.39,0.04,222.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3117,Ecuador,ECU,2021-03-10,,,,,4572.0,,,,259.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3118,Ecuador,ECU,2021-03-11,95915.0,89687.0,6228.0,,5228.0,0.54,0.51,0.04,296.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3119,Ecuador,ECU,2021-03-12,123176.0,116948.0,6228.0,27261.0,7433.0,0.7,0.66,0.04,421.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3120,Ecuador,ECU,2021-03-13,139359.0,119222.0,20137.0,16183.0,9586.0,0.79,0.68,0.11,543.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3121,Ecuador,ECU,2021-03-14,,,,,9559.0,,,,542.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3122,Ecuador,ECU,2021-03-15,141191.0,121054.0,20137.0,,9531.0,0.8,0.69,0.11,540.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3123,Ecuador,ECU,2021-03-16,,,,,10318.0,,,,585.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3124,Ecuador,ECU,2021-03-17,,,,,9742.0,,,,552.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3125,Ecuador,ECU,2021-03-18,,,,,9166.0,,,,520.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3126,Ecuador,ECU,2021-03-19,,,,,6172.0,,,,350.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3127,Ecuador,ECU,2021-03-20,,,,,4759.0,,,,270.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3128,Ecuador,ECU,2021-03-21,178970.0,140765.0,38205.0,,5528.0,1.01,0.8,0.22,313.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3129,Ecuador,ECU,2021-03-22,,,,,5632.0,,,,319.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3130,Ecuador,ECU,2021-03-23,182261.0,143614.0,38647.0,,4968.0,1.03,0.81,0.22,282.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3131,Ecuador,ECU,2021-03-24,191179.0,152526.0,38653.0,8918.0,5342.0,1.08,0.86,0.22,303.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3132,Ecuador,ECU,2021-03-25,,,,,7271.0,,,,412.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3133,Ecuador,ECU,2021-03-26,230770.0,172413.0,58357.0,,9199.0,1.31,0.98,0.33,521.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3134,Ecuador,ECU,2021-03-27,235000.0,174642.0,60358.0,4230.0,8904.0,1.33,0.99,0.34,505.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3135,Ecuador,ECU,2021-03-28,,,,,8709.0,,,,494.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3136,Ecuador,ECU,2021-03-29,244866.0,182329.0,62537.0,,9179.0,1.39,1.03,0.35,520.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3137,Ecuador,ECU,2021-03-30,,,,,10765.0,,,,610.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3138,Ecuador,ECU,2021-03-31,,,,,11311.0,,,,641.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3139,Ecuador,ECU,2021-04-01,283106.0,204902.0,78204.0,,10304.0,1.6,1.16,0.44,584.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3140,Ecuador,ECU,2021-04-02,,,,,8332.0,,,,472.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3141,Ecuador,ECU,2021-04-03,,,,,8583.0,,,,486.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3142,Ecuador,ECU,2021-04-04,301069.0,211720.0,89349.0,,8734.0,1.71,1.2,0.51,495.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3143,Ecuador,ECU,2021-04-05,335093.0,228504.0,106589.0,34024.0,12890.0,1.9,1.3,0.6,731.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3144,Ecuador,ECU,2021-04-06,356783.0,244159.0,112624.0,21690.0,14167.0,2.02,1.38,0.64,803.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3145,Ecuador,ECU,2021-04-07,,,,,12809.0,,,,726.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3146,Ecuador,ECU,2021-04-08,363255.0,250631.0,112624.0,,11450.0,2.06,1.42,0.64,649.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3147,Ecuador,ECU,2021-04-09,,,,,17323.0,,,,982.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
3148,Ecuador,ECU,2021-04-10,457460.0,274160.0,183300.0,,23197.0,2.59,1.55,1.04,1315.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinovac,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
